BusinessYear,StateCode,IssuerId,SourceName,VersionNum,ImportDate,IssuerId2,StateCode2,NetworkName,NetworkId,NetworkURL,RowNumber,MarketCoverage,DentalOnlyPlan
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,Regional Preferred Participating Network,VAN002,https://member.carefirst.com/wps/portal/Member/public/findaprovider,13,SHOP (Small Group),True
2014,VA,40308,SERFF,10,2014-07-28 14:39:22,40308,VA,Regional Preferred Participating Network,VAN002,https://member.carefirst.com/wps/portal/Member/public/findaprovider,13,Individual,True
2014,VA,42808,SERFF,3,2013-11-27 09:24:34,42808,VA,DentalGuard Preferred,VAN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),True
2014,VA,44721,SERFF,1,2013-08-01 21:15:43,44721,VA,Lincoln Dental Connect,VAN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,Dominion Dental DHMO,VAN001,https://www.dominiondental.com/find-a-dentist,13,Individual,True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,Dominion Dental DHMO,VAN001,https://www.dominiondental.com/find-a-dentist,13,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,Dominion Dental PPO,VAN002,https://www.dominiondental.com/find-a-dentist,14,SHOP (Small Group),True
2014,VA,54965,SERFF,4,2013-09-05 10:37:54,54965,VA,Dominion Dental PPO,VAN002,https://www.dominiondental.com/find-a-dentist,14,Individual,True
2014,VA,72006,SERFF,7,2013-11-27 09:24:34,72006,VA,EHB Basic Dental Plan (Low),VAN001,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,13,SHOP (Small Group),True
2014,VA,72006,SERFF,7,2013-11-27 09:24:34,72006,VA,EHB Enhanced Dental Plan (High),VAN002,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,14,SHOP (Small Group),True
2014,VA,72006,SERFF,7,2013-11-27 09:24:34,72006,VA,Family Basic Dental Plan (Low),VAN003,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,15,SHOP (Small Group),True
2014,VA,72006,SERFF,7,2013-11-27 09:24:34,72006,VA,Family Enhanced Dental Plan (High),VAN004,https://metlocator.metlife.com/metlocator/execute/Search?searchType=findDentistHCR_VA&planType=DPPO&networkID=2,16,SHOP (Small Group),True
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,Pathway X Tiered Hospital  (On),VAN001, https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,Individual,False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,Pathway X Tiered Hospital  (On),VAN001, https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,13,SHOP (Small Group),False
2014,VA,88380,SERFF,7,2014-03-17 13:54:37,88380,VA,Pathway X Tiered Hospital  (with Dental),VAN002, https://www.anthem.com/health-insurance/provider-directory/searchcriteria?brand=abcbs,14,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,Kaiser Foundation Health Plan of Mid Atlantic States Incorporated Signature,VAN001,http://www.geoaccess.com/Kaiser/po/KaiserIntro.asp?Exchange=true,13,Individual,False
2014,VA,95185,SERFF,8,2014-01-17 15:54:39,95185,VA,Kaiser Foundation Health Plan of Mid Atlantic States Incorporated Signature,VAN001,http://www.geoaccess.com/Kaiser/po/KaiserIntro.asp?Exchange=true,13,SHOP (Small Group),False
2014,VA,97762,SERFF,4,2014-01-22 11:51:12,97762,VA,Dentegra Dental PPO,VAN001,http://www.dentegra.com/find-a-dentist,13,Individual,True
2014,VA,97762,SERFF,4,2014-01-22 11:51:12,97762,VA,Dentegra Dental PPO,VAN001,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),True
2014,VA,97927,SERFF,3,2013-11-27 09:24:34,97927,VA,DentaQuest Virginia EPO Inc.,VAN001,www.dentaquest.com,13,SHOP (Small Group),True
2014,VA,97927,SERFF,3,2013-11-27 09:24:34,97927,VA,DentaQuest Virginia EPO Inc.,VAN001,www.dentaquest.com,13,Individual,True
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,Carelink Bon Secours Richmond,VAN001,http://va.coventryproviders.com,13,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,Carelink Southside,VAN002,http://va.coventryproviders.com,14,Individual,False
2014,VA,99663,SERFF,5,2013-11-27 09:24:34,99663,VA,CoventryOne Virginia POS,VAN003,http://va.coventryproviders.com,15,Individual,False
2014,WV,31274,SERFF,9,2014-03-14 10:14:14,31274,WV,SuperBlue Plus PPO,WVN001,www.HighmarkBCBSWV.com,13,SHOP (Small Group),False
2014,WV,31274,SERFF,9,2014-03-14 10:14:14,31274,WV,SuperBlue Plus PPO,WVN001,www.HighmarkBCBSWV.com,13,Individual,False
2014,WV,34848,SERFF,4,2013-09-11 14:31:09,34848,WV,Advantage Plus,WVN001,https://secure.ucci.com/tp2fad/?network=074,13,SHOP (Small Group),True
2014,WV,52120,SERFF,1,2013-08-01 21:15:43,52120,WV,Lincoln Dental Connect,WVN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),True
2014,WV,53843,SERFF,5,2014-01-21 11:24:32,53843,WV,Dentegra Dental PPO,WVN001,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),True
2014,WV,53843,SERFF,5,2014-01-21 11:24:32,53843,WV,Dentegra Dental PPO,WVN001,http://www.dentegra.com/find-a-dentist,13,Individual,True
2014,WV,76526,SERFF,8,2014-01-21 11:24:32,76526,WV,Delta Dental PPO,WVN001,http://www.deltadentalins.com/find-a-dentist/,13,Individual,True
2014,WV,76526,SERFF,8,2014-01-21 11:24:32,76526,WV,Delta Dental PPO,WVN001,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),True
2014,WV,96480,SERFF,5,2013-09-11 14:31:09,96480,WV,DentalGuard Preferred,WVN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),True
2015,KS,94248,SERFF,5,2015-01-21 12:15:34,94248,KS,BlueSelect EAN,KSN003,http://www.bluekc.com/qhp/2015/ean.html,15,Individual,False
2015,KS,94248,SERFF,5,2015-01-21 12:15:34,94248,KS,BlueSelect Walmart,KSN004,http://www.bluekc.com/qhp/2015/wonly.html,16,Individual,False
2015,KS,95038,SERFF,1,2014-09-07 12:14:41,95038,KS,Renaissance Dental,KSN001,www.renaissancedental.com/Find-a-Dentist,13,Individual,True
2015,KS,95038,SERFF,1,2014-09-07 12:14:41,95038,KS,Renaissance Dental,KSN001,www.renaissancedental.com/Find-a-Dentist,13,SHOP (Small Group),True
2015,KS,95038,SERFF,1,2014-09-07 12:14:41,95038,KS,Delta Dental,KSN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,14,Individual,True
2015,ME,13808,SERFF,2,2014-09-09 16:12:42,13808,ME,Lincoln DentalConnect?,MEN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),True
2015,ME,20974,SERFF,5,2014-11-14 14:52:18,20974,ME,Dentegra Dental PPO,MEN001, http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),True
2015,ME,20974,SERFF,5,2014-11-14 14:52:18,20974,ME,Dentegra Dental PPO,MEN001, http://www.dentegra.com/find-a-dentist,13,Individual,True
2015,ME,28804,SERFF,2,2014-09-09 16:12:42,28804,ME,EHB Basic Dental Plan (Low),MEN001,https://metlocator.metlife.com/metlocator/execute/Search?,13,SHOP (Small Group),True
2015,ME,33653,SERFF,11,2014-11-13 16:11:17,33653,ME,MCHO Network,MEN001,https://www.maineoptions.org/Search-provider,13,Individual,False
2015,ME,33653,SERFF,11,2014-11-13 16:11:17,33653,ME,MCHO Network,MEN001,https://www.maineoptions.org/Search-provider,13,SHOP (Small Group),False
2015,ME,46874,SERFF,2,2014-09-09 16:12:42,46874,ME,Principal Plan Dental,MEN001,http://c3.go2dental.com/member/dental_search/provsel.cgi,13,SHOP (Small Group),True
2015,ME,47540,SERFF,2,2014-09-09 16:12:42,47540,ME,Ameritas PPO Dental Network,MEN001,www.standard.com,13,SHOP (Small Group),True
2015,ME,48396,SERFF,12,2015-04-30 14:45:44,48396,ME,Pathway X Enhanced,MEN001,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBI,13,Individual,False
2015,ME,48396,SERFF,12,2015-04-30 14:45:44,48396,ME,Pathway X,MEN003,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBG,15,Individual,False
2015,ME,48396,SERFF,12,2015-04-30 14:45:44,48396,ME,Blue Choice PPO,MEN007,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBL,19,SHOP (Small Group),False
2015,ME,48396,SERFF,12,2015-04-30 14:45:44,48396,ME,HMO Maine with Dental,MEN009,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBB,21,SHOP (Small Group),False
2015,ME,48396,SERFF,12,2015-04-30 14:45:44,48396,ME,Dental Complete,MEN010,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,22,Individual,True
2015,ME,48396,SERFF,12,2015-04-30 14:45:44,48396,ME,Dental Complete,MEN010,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVC,22,SHOP (Small Group),True
2015,ME,50165,SERFF,4,2014-10-06 10:59:03,50165,ME,Delta Dental PPO,MEN001,http://www.nedelta.com/localdentistsearch,13,SHOP (Small Group),True
2015,ME,50165,SERFF,4,2014-10-06 10:59:03,50165,ME,Delta Dental PPO,MEN001,http://www.nedelta.com/localdentistsearch,13,Individual,True
2015,ME,60657,SERFF,2,2014-09-08 09:42:37,60657,ME,Connection Dental,MEN001,www.PPOUSA.com,13,SHOP (Small Group),True
2015,ME,69227,SERFF,2,2014-09-09 16:12:42,69227,ME,DentalGuard Preferred,MEN001,https://www.guardiananytime.com/fpapp/FPWeb/dentalSearch.process,13,SHOP (Small Group),True
2015,AR,28348,SERFF,5,2014-11-13 16:11:17,28348,AR,Delta Dental Premier + Delta Dental PPO,ARN001,https://online.deltadentalar.com/dd/Exchange.aspx?DView=DentistDirectory,13,SHOP (Small Group),True
2015,AR,28348,SERFF,5,2014-11-13 16:11:17,28348,AR,Delta Dental Premier + Delta Dental PPO,ARN001,https://online.deltadentalar.com/dd/Exchange.aspx?DView=DentistDirectory,13,Individual,True
2015,AR,28348,SERFF,5,2014-11-13 16:11:17,28348,AR,Delta Dental Premier,ARN002,https://online.deltadentalar.com/dd/Exchange.aspx?DView=DentistDirectory,14,SHOP (Small Group),True
2015,AR,28448,SERFF,2,2014-09-09 16:12:42,28448,AR,"DenteMax, LLC",ARN001,www.dentemax.com,13,SHOP (Small Group),True
2015,AR,37903,SERFF,7,2014-11-15 10:06:04,37903,AR,Statewide Network,ARN001,https://provider-search.qualchoice.com/,13,Individual,False
2015,AR,48168,SERFF,2,2014-09-09 16:12:42,48168,AR,Ameritas PPO Dental Network,ARN001,www.ameritasgroup.com,13,SHOP (Small Group),True
2015,AR,53741,SERFF,2,2014-09-09 16:12:42,53741,AR,Ameritas PPO Dental Network,ARN001,www.standard.com,13,SHOP (Small Group),True
2015,AR,62141,SERFF,4,2015-02-22 21:18:17,62141,AR,NovaSys Health,ARN001,http://ambetterofarkansas.com/findadoc,13,Individual,False
2015,AR,67635,SERFF,2,2014-09-09 16:12:42,67635,AR,Lincoln DentalConnect?,ARN001,http://lfg.go2dental.com/member/dental_search/searchprov.cgi?P=LFGDentalConnect&Network=L,13,SHOP (Small Group),True
2015,AR,70525,SERFF,3,2014-11-15 10:06:04,70525,AR,Statewide Network,ARN001,https://provider-search.qualchoice.com/,13,Individual,False
2015,AR,75293,SERFF,12,2015-07-22 12:46:44,75293,AR,True Blue PPO,ARN001,https://secure.arkansasbluecross.com/providerdirectory/trueblueppo.aspx,13,Individual,False
2015,AR,75293,SERFF,4,2014-08-11 09:11:26,75293,AR,True Blue PPO,ARN001,http://www.arkansasbluecross.com/,13,Individual,True
2015,AR,75293,SERFF,12,2015-07-22 12:46:44,75293,AR,True Blue PPO,ARN001,https://secure.arkansasbluecross.com/providerdirectory/trueblueppo.aspx,13,SHOP (Small Group),False
2015,AR,75293,SERFF,12,2015-07-22 12:46:44,75293,AR,True Blue PPO,ARN001,https://secure.arkansasbluecross.com/providerdirectory/trueblueppo.aspx,13,SHOP (Small Group),True
2015,AR,75293,SERFF,12,2015-07-22 12:46:44,75293,AR,True Blue PPO Dental,ARN002,http://www.arkansasbluecross.com/,14,SHOP (Small Group),True
2015,AR,75293,SERFF,12,2015-07-22 12:46:44,75293,AR,True Blue PPO Dental,ARN002,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=20&INbr1=100000000&INbr2=&Tier=0&coID=&PrvNet=Dental&lFrom,14,Individual,True
2015,DE,19005,SERFF,4,2014-10-06 10:59:03,19005,DE,Ameritas PPO Dental Network,DEN001,www.standard.com,13,SHOP (Small Group),True
2015,DE,26018,SERFF,5,2014-11-14 14:52:18,26018,DE,Delta Dental of Delaware,DEN001,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),True
2015,DE,26018,SERFF,5,2014-11-14 14:52:18,26018,DE,Delta Dental of Delaware,DEN001,http://www.deltadentalins.com/find-a-dentist/,13,Individual,True
2015,DE,29497,SERFF,9,2015-02-22 21:18:17,29497,DE,PPO_Delaware,DEN001,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,Individual,False
2015,DE,41726,SERFF,6,2014-10-06 10:59:03,41726,DE,Connection Dental,DEN001,https://www.ppousa.com/,13,SHOP (Small Group),True
2015,DE,48664,SERFF,5,2014-11-14 14:52:18,48664,DE,Dentegra Insurance Company,DEN001,http://www.dentegra.com/find-a-dentist,13,Individual,True
2015,DE,48664,SERFF,5,2014-11-14 14:52:18,48664,DE,Dentegra Insurance Company,DEN001,http://www.dentegra.com/find-a-dentist,13,SHOP (Small Group),True
2015,DE,60359,SERFF,1,2014-11-14 14:52:18,60359,DE,EHB Basic Dental Plan (Low),DEN001,https://metlocator.metlife.com/metlocator/execute/Search?,13,SHOP (Small Group),True
2015,DE,61298,SERFF,4,2014-10-06 10:59:03,61298,DE,Ameritas PPO Dental Network,DEN001,www.ameritasgroup.com,13,SHOP (Small Group),True
2015,DE,67190,SERFF,10,2015-05-22 14:18:43,67190,DE,HMO_Delaware,DEN001,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,Individual,False
2015,DE,67190,SERFF,10,2015-05-22 14:18:43,67190,DE,OA HMO_Delaware,DEN001,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,13,SHOP (Small Group),False
2015,DE,67190,SERFF,10,2015-05-22 14:18:43,67190,DE,OA POS_Delaware,DEN002,http://www.aetna.com/dse/PublicExchange?site_id=QualifiedHealthPlanDoctors,14,SHOP (Small Group),False
2015,DE,67775,SERFF,9,2015-06-19 18:30:37,67775,DE,Dominion DHMO Network,DEN001,https://www.dominiondental.com/files/Dentist_Directories/de_select_plan_provider_list.pdf,13,Individual,True
2015,DE,67775,SERFF,9,2015-06-19 18:30:37,67775,DE,Dominion DHMO Network,DEN001,https://www.dominiondental.com/files/Dentist_Directories/de_select_plan_provider_list.pdf,13,SHOP (Small Group),True
2015,DE,67775,SERFF,9,2015-06-19 18:30:37,67775,DE,Dominion PPO Network,DEN002,https://www.dominiondental.com/files/Dentist_Directories/de_ppo_provider_list.pdf,14,Individual,True
2015,DE,67775,SERFF,9,2015-06-19 18:30:37,67775,DE,Dominion PPO Network,DEN002,https://www.dominiondental.com/files/Dentist_Directories/de_ppo_provider_list.pdf,14,SHOP (Small Group),True
2015,DE,68245,SERFF,4,2014-10-06 10:59:03,68245,DE,Ameritas PPO Dental Network,DEN001,www.reliancestandard.com,13,SHOP (Small Group),True
2015,DE,76168,SERFF,9,2015-02-22 21:18:17,76168,DE,Highmark DE PPO,DEN001,https://provdir.highmarkbcbsde.com/,13,Individual,False
2015,NH,96751,SERFF,18,2015-04-22 14:50:56,96751,NH,Pathway with Dental,NHN006,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?=brand=abcbs,18,SHOP (Small Group),False
2015,NH,96751,SERFF,18,2015-04-22 14:50:56,96751,NH,Matthew Thornton Blue HMO,NHN007,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?=brand=abcbs,19,SHOP (Small Group),False
2015,NM,17911,SERFF,4,2014-11-04 20:29:03,17911,NM,Delta Dental,NMN002,http://www.deltadental.com/DentistSearch/DentistSearchController.ccl,13,Individual,True
2015,NM,19722,SERFF,3,2014-09-11 12:10:19,19722,NM,Molina Marketplace,NMN001,https://providersearch.molinahealthcare.com/Provider/ProviderSearch?RedirectFrom=MolinaStaticWeb&State=nm&Coverage=MMP,13,Individual,False
2015,NM,26075,SERFF,6,2014-11-04 20:29:03,26075,NM,CONNECTIONDental,NMN001,http://www.bestlife.com/exchange/provider.html,13,Individual,True
2015,NM,57173,SERFF,6,2015-01-21 12:15:34,57173,NM,"Presbyterian Network, Inc.",NMN001,www.phs.org/directory,13,Individual,False
2015,NM,72034,SERFF,5,2014-12-08 10:10:53,72034,NM,CHRISTUS Health Plan NM,NMN001,http://www.christushealthplan.org/workfiles/Christus_Directory_NM_HIX_1UP_20141112_0919_with_cover.pdf,13,Individual,False
2015,NM,75605,SERFF,8,2015-02-22 21:18:17,75605,NM,PPO,NMN001,https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=PPO&entryPt=MKT,13,Individual,False
2015,NM,75605,SERFF,8,2015-02-22 21:18:17,75605,NM,BlueCare Dental PPO,NMN004,http://www.bcbsnm.com/provider_finder/important_info_dental.html,13,Individual,True
2015,NM,75605,SERFF,8,2015-02-22 21:18:17,75605,NM,Community HMO,NMN002,https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=CNN&entryPt=MKT,14,Individual,False
2015,NM,75605,SERFF,8,2015-02-22 21:18:17,75605,NM,Blue Advantage HMO,NMN003,https://public.hcsc.net/providerfinder/search.do?corpEntCd=NM1&residencestate=NM&product=BAV&entryPt=MKT,15,Individual,False
2015,NM,93091,SERFF,10,2015-01-21 12:15:34,93091,NM,My NMHC Network,NMN001,http://mynmhc.org/Find_a_Doctor.aspx,13,Individual,False
2015,NM,93091,SERFF,10,2015-01-21 12:15:34,93091,NM,My NMHC Network,NMN002,http://mynmhc.org/Find_a_Doctor.aspx,13,SHOP (Small Group),False
2015,NV,11245,SERFF,1,2014-09-09 16:12:42,11245,NV,Premier Access Dental,NVN001,www.premierlife.com/providersearch,13,Individual,True
2015,NV,12553,SERFF,9,2014-11-04 20:29:03,12553,NV,Delta Dental PPO,NVN001,http://www.deltadentalins.com/find-a-dentist/,13,Individual,True
2015,NV,12553,SERFF,9,2014-11-04 20:29:03,12553,NV,Delta Dental PPO,NVN001,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),True
2015,NV,16698,SERFF,4,2014-10-06 10:59:03,16698,NV,Premier HMO North Network,NVN001,http://prominencehealthplan.com/members/member-service-and-support/provider-directories/,13,Individual,False
2015,NV,16698,SERFF,4,2014-10-06 10:59:03,16698,NV,Prominence HealthFirst HMO/POS Network,NVN002,http://prominencehealthplan.com/members/member-service-and-support/provider-directories/,14,Individual,False
2015,NV,29211,SERFF,9,2014-11-15 10:06:04,29211,NV,Network Savings 1,NVN001,assuranthealth.com/networksavings1,13,Individual,False
2015,NV,33670,SERFF,3,2014-09-09 16:12:42,33670,NV,Dental Prime,NVN001,http://www.geoaccess.com/awp/Dental/PO/begin.asp?Gateway=False&st=DV&Company=Anthem-BCBS&netcode=DVP,13,Individual,True
2015,NV,34962,SERFF,8,2014-11-04 20:29:03,34962,NV,DeltaCare USA DHMO,NVN001,http://www.deltadentalins.com/find-a-dentist/,13,SHOP (Small Group),True
2015,NV,34962,SERFF,8,2014-11-04 20:29:03,34962,NV,DeltaCare USA DHMO,NVN001,http://www.deltadentalins.com/find-a-dentist/,13,Individual,True
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Southern Simple/F?cil,NVN001,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-Simple.pdf,13,Individual,False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Southern Simple/F?cil,NVN001,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-Simple.pdf,13,SHOP (Small Group),False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Northern Simple/F?cil,NVN002,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Northern-Simple.pdf,14,Individual,False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Northern Simple/F?cil,NVN002,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Northern-Simple.pdf,14,SHOP (Small Group),False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,VIP,NVN003,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-VIP-Plan-Tier-1.pdf,15,Individual,False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,VIP,NVN003,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-VIP-Plan-Tier-1.pdf,15,SHOP (Small Group),False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Star/Estrella,NVN004,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-and-Union-Star-Tier-1.pdf,16,SHOP (Small Group),False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Star/Estrella,NVN004,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-and-Union-Star-Tier-1.pdf,16,Individual,False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Frontier Simple/F?cil,NVN005,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Frontier-Simple.pdf,17,SHOP (Small Group),False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Frontier Simple/F?cil,NVN005,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Frontier-Simple.pdf,17,Individual,False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Connected/Conectado,NVN006,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Connected-Connectado.pdf,18,Individual,False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,Connected/Conectado,NVN006,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Connected-Connectado.pdf,18,SHOP (Small Group),False
2015,NV,34996,SERFF,11,2014-12-10 23:15:01,34996,NV,HSA,NVN007,http://nevadahealthcoop.org/wp-content/uploads/2014/11/PD15-Southern-Simple.pdf,19,Individual,False
2015,AK,38344,OPM,10,2014-12-12 12:37:36,38344,AK,HeritagePlus,AKN201,https://healthsearch.eproviderdirectory.com/?PlanId=premera&ProductId=premeraak&BrandingId=premeraak&DirectoryType=provider&NetworkID=ALL&QSCorrected=Y234JU,13,Individual,False
2015,AK,38344,OPM,10,2014-12-12 12:37:36,38344,AK,HeritagePlus,AKN201,https://healthsearch.eproviderdirectory.com/?PlanId=premera&ProductId=premeraak&BrandingId=premeraak&DirectoryType=provider&NetworkID=ALL&QSCorrected=Y234JU,13,SHOP (Small Group),False
2015,AR,75293,OPM,4,2015-01-26 08:44:00,75293,AR,True Blue PPO,ARN201,https://secure.arkansasbluecross.com/providerdirectory/PhysicianSearch.aspx?PlanId=7&INbr1=915011000&INbr2=&Tier=0&coID=&PrvNet=True+Blue+PPO&lFrom=,13,Individual,False
2015,DE,76168,OPM,4,2014-11-24 15:19:06,76168,DE,Highmark DE PPO,DEN201,https://provdir.highmarkbcbsde.com/,13,Individual,False
2015,GA,49046,OPM,7,2015-01-26 08:44:00,49046,GA,Pathway X with Dental,GAN201,https://www.bcbsga.com/health-insurance/provider-directory/searchcriteria?alphaprefix=JRA,13,Individual,False
2015,IL,36096,OPM,6,2015-02-20 08:57:57,36096,IL,PPO (Participating Provider Options),ILN201,https://public.hcsc.net/providerfinder/search.do?corpEntCd=IL1&residencestate=IL&product=PPO&entryPt=MKT,13,Individual,False
2015,IL,79763,OPM,6,2014-10-28 20:25:58,79763,IL,LLH PPO 1,ILN201,https://www.landoflincolnhealth.org/find-a-doctor/,13,Individual,False
2015,IL,79763,OPM,6,2014-10-28 20:25:58,79763,IL,LLH PPO 1,ILN201,https://www.landoflincolnhealth.org/find-a-doctor/,13,SHOP (Small Group),False
2015,IN,17575,OPM,5,2014-12-12 12:37:36,17575,IN,Pathway X HMO/POS with Dental,INN201,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=XPH,13,Individual,False
2015,KS,18558,OPM,1,2014-08-15 09:47:40,18558,KS,BlueCAP,KSN201,http://www.bcbsks.com/ProviderDirectory/index_xse.htm,13,Individual,False
2015,LA,97176,OPM,6,2015-01-23 12:43:55,97176,LA,Preferred Care PPO Vision Dental,LAN201,http://www.bcbsla.com/FindCare/Pages/ppo-medical-vision-dental.aspx,13,Individual,False
2015,ME,48396,OPM,7,2015-01-30 09:51:15,48396,ME,Pathway X Enhanced,MEN201,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBI,13,Individual,False
2015,ME,48396,OPM,7,2015-01-30 09:51:15,48396,ME,Pathway X,MEN202,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=VBG,14,Individual,False
2015,MI,15560,OPM,3,2014-10-28 20:25:58,15560,MI,PPO Trust IBU,MIN003,http://www.bcbsm.com/tools/find-a-doctor.html?network=blue-cross-premier-multi-state-ppo,15,Individual,False
2015,MI,41895,OPM,6,2015-01-23 12:43:55,41895,MI,CMI Preferred PPO,MIN201,http://www.consumersmutual.org/provider-directory,13,SHOP (Small Group),False
2015,MI,41895,OPM,6,2015-01-23 12:43:55,41895,MI,CMI Preferred PPO,MIN201,http://www.consumersmutual.org/provider-directory,13,Individual,False
2015,MO,32753,OPM,7,2014-12-12 12:37:36,32753,MO,Pathway X,MON201,https://www.anthem.com/health-insurance/provider-directory/searchcriteria?alphaprefix=YCH,13,Individual,False
2015,MT,30751,OPM,7,2015-02-20 08:57:57,30751,MT,Blue Preferred PPO,MTN201,https://public.hcsc.net/providerfinder/search.do?corpEntCd=MT1&residencestate=MT&product=PPO&entryPt=MKT,13,Individual,False
2015,NE,99568,SERFF,2,2014-09-05 06:40:30,99568,NE,Careington Maximum Care Network,NEN001,www.careington.com/co/maxcare,13,SHOP (Small Group),True
2015,NH,19304,SERFF,9,2014-12-09 19:45:23,19304,NH,NH CHO Network,NHN001,https://www.maineoptions.org/Search-provider,13,SHOP (Small Group),False
2015,NH,19304,SERFF,9,2014-12-09 19:45:23,19304,NH,NH CHO Network,NHN001,https://www.maineoptions.org/Search-provider,13,Individual,False
2015,NH,21709,SERFF,2,2014-09-05 06:40:30,21709,NH,Ameritas PPO Dental Network,NHN001,http://ameritas-dental.prismisp.com/,13,SHOP (Small Group),True
2015,NH,23090,SERFF,2,2014-09-05 06:40:30,23090,NH,"DenteMax, LLC",NHN001,www.dentemax.com,13,SHOP (Small Group),True
